timestamp,value
2024-12-11 18:00:01,3.209410530744909
2024-12-11 18:00:06,3.209410530744909
2024-12-11 18:00:11,3.2088007244498784
2024-12-11 18:00:16,3.208653975145432
2024-12-11 18:00:21,3.208653975145432
2024-12-11 18:00:26,3.208212145047896
2024-12-11 18:00:31,3.208212145047896
2024-12-11 18:00:36,3.2085170212376752
2024-12-11 18:00:41,3.2085170212376752
2024-12-11 18:00:46,3.2085170212376752
2024-12-11 18:00:51,3.2085170212376752
2024-12-11 18:00:56,3.2085170212376752
2024-12-11 18:01:01,3.208262709280915
2024-12-11 18:01:06,3.208262709280915
2024-12-11 18:01:11,3.208262709280915
2024-12-11 18:01:16,3.20810622965212
2024-12-11 18:01:21,3.2078013924961284
2024-12-11 18:01:26,3.207703609771562
2024-12-11 18:01:31,3.207703609771562
2024-12-11 18:01:36,3.207703609771562
2024-12-11 18:01:41,3.207703609771562
2024-12-11 18:01:46,3.207703609771562
2024-12-11 18:01:51,3.207703609771562
2024-12-11 18:01:56,3.207703609771562
2024-12-11 18:02:01,3.207527615889195
2024-12-11 18:02:06,3.207527615889195
2024-12-11 18:02:11,3.207527615889195
2024-12-11 18:02:16,3.2073711930945357
2024-12-11 18:02:21,3.207675989368706
2024-12-11 18:02:26,3.207636882337881
2024-12-11 18:02:31,3.2079416748960656
2024-12-11 18:02:36,3.2079416748960656
2024-12-11 18:02:41,3.2073320897796957
2024-12-11 18:02:46,3.2073320897796957
2024-12-11 18:02:51,3.2073320897796957
2024-12-11 18:02:56,3.2073320897796957
2024-12-11 18:03:01,3.207107264221386
2024-12-11 18:03:06,3.207107264221386
2024-12-11 18:03:11,3.207107264221386
2024-12-11 18:03:16,3.2072751875024763
2024-12-11 18:03:21,3.2072751875024763
2024-12-11 18:03:26,3.207196993938507
2024-12-11 18:03:31,3.207196993938507
2024-12-11 18:03:36,3.207196993938507
2024-12-11 18:03:41,3.207196993938507
2024-12-11 18:03:46,3.207196993938507
2024-12-11 18:03:51,3.20780649545769
2024-12-11 18:03:56,3.20780649545769
2024-12-11 18:04:01,3.1935098268842195
2024-12-11 18:04:06,3.1935098268842195
2024-12-11 18:04:11,3.1935098268842195
2024-12-11 18:04:16,3.19324824881004
2024-12-11 18:04:21,3.1935516164947075
2024-12-11 18:04:26,3.1934644250429254
2024-12-11 18:04:31,3.1934644250429254
2024-12-11 18:04:36,3.1934644250429254
2024-12-11 18:04:41,3.1934644250429254
2024-12-11 18:04:46,3.1934644250429254
2024-12-11 18:04:51,3.1934644250429254
2024-12-11 18:04:56,3.1934644250429254
2024-12-11 18:05:01,3.1930963358408153
2024-12-11 18:05:06,3.1930963358408153
2024-12-11 18:05:11,3.193399660276632
2024-12-11 18:05:16,3.1782353669249788
2024-12-11 18:05:21,3.1782353669249788
2024-12-11 18:05:26,3.1782065834279227
2024-12-11 18:05:31,3.1782065834279227
2024-12-11 18:05:36,3.1782065834279227
2024-12-11 18:05:41,3.1782065834279227
2024-12-11 18:05:46,3.1782065834279227
2024-12-11 18:05:51,3.1782065834279227
2024-12-11 18:05:56,3.1782065834279227
2024-12-11 18:06:01,3.1931672045228447
2024-12-11 18:06:06,3.1931672045228447
2024-12-11 18:06:11,3.1931672045228447
2024-12-11 18:06:16,3.192934782608696
2024-12-11 18:06:21,3.1926315023291925
2024-12-11 18:06:26,3.192486269609969
2024-12-11 18:06:31,3.1921830031266776
2024-12-11 18:06:36,3.1921830031266776
2024-12-11 18:06:41,3.1921830031266776
2024-12-11 18:06:46,3.1921830031266776
2024-12-11 18:06:51,3.1921830031266776
2024-12-11 18:06:56,3.1921830031266776
2024-12-11 18:07:01,3.1917474256188823
2024-12-11 18:07:06,3.1917474256188823
2024-12-11 18:07:11,3.1917474256188823
2024-12-11 18:07:16,3.191515166215905
2024-12-11 18:07:21,3.1912119631790232
2024-12-11 18:07:26,3.1837114967527653
2024-12-11 18:07:31,3.1834090063492737
2024-12-11 18:07:36,3.1834090063492737
2024-12-11 18:07:41,3.1834090063492737
2024-12-11 18:07:46,3.1834090063492737
2024-12-11 18:07:51,3.1834090063492737
2024-12-11 18:07:56,3.1834090063492737
2024-12-11 18:08:01,3.1825714596765415
2024-12-11 18:08:06,3.1825714596765415
2024-12-11 18:08:11,3.1825714596765415
2024-12-11 18:08:16,3.182388605815026
2024-12-11 18:08:21,3.182388605815026
2024-12-11 18:08:26,3.181989991079663
2024-12-11 18:08:31,3.181989991079663
2024-12-11 18:08:36,3.181989991079663
2024-12-11 18:08:41,3.181989991079663
2024-12-11 18:08:46,3.181989991079663
2024-12-11 18:08:51,3.181989991079663
2024-12-11 18:08:56,3.181989991079663
2024-12-11 18:09:01,3.1817109822395038
2024-12-11 18:09:06,3.1817109822395038
2024-12-11 18:09:11,3.1814086244534883
2024-12-11 18:09:16,3.1458631690041887
2024-12-11 18:09:21,3.146461128169557
2024-12-11 18:09:26,3.1462447756910437
2024-12-11 18:09:31,3.1462447756910437
2024-12-11 18:09:36,3.1462447756910437
2024-12-11 18:09:41,3.1462447756910437
2024-12-11 18:09:46,3.1480385298391003
2024-12-11 18:09:51,3.147440611789748
2024-12-11 18:09:56,3.147440611789748
2024-12-11 18:10:01,3.133006978439746
2024-12-11 18:10:06,3.133006978439746
2024-12-11 18:10:11,3.133006978439746
2024-12-11 18:10:16,3.108208646771927
2024-12-11 18:10:21,3.108208646771927
2024-12-11 18:10:26,3.1060411481812786
2024-12-11 18:10:31,3.1060411481812786
2024-12-11 18:10:36,3.1057459251845883
2024-12-11 18:10:41,3.103384141211064
2024-12-11 18:10:46,3.103384141211064
2024-12-11 18:10:51,3.103384141211064
2024-12-11 18:10:56,3.1057459251845883
2024-12-11 18:11:01,3.2146676852559204
2024-12-11 18:11:06,3.2146676852559204
2024-12-11 18:11:11,3.2146676852559204
2024-12-11 18:11:16,3.202601047847225
2024-12-11 18:11:21,3.202905477604625
2024-12-11 18:11:26,3.1963955862337157
2024-12-11 18:11:31,3.110417071748007
2024-12-11 18:11:36,3.110417071748007
2024-12-11 18:11:41,3.110417071748007
2024-12-11 18:11:46,3.110417071748007
2024-12-11 18:11:51,3.110417071748007
2024-12-11 18:11:56,3.110417071748007
2024-12-11 18:12:01,3.1551146571994737
2024-12-11 18:12:06,3.1551146571994737
